Q,A
뭐 아닌데 얼핏 눈떴을때 분명 공명이였는데 공명인줄 알고 뭐라고 떠들었던 기억도 나는데 뭐라고 떠들었지는 기억이 안나서,아니라고 기범이었다고 넌 공명이였으면 싶었겠지만 
아니라고 기범이었다고 넌 공명이였으면 싶었겠지만 ,뭐
뭐,음 아니야 근데 너 어제 많이 취했었나보다 제대로 기억도 못하는거 보니깐
음 아니야 근데 너 어제 많이 취했었나보다 제대로 기억도 못하는거 보니깐,헐 유부초밥이다 내 이거 억수로 좋아하는데 야 이거 니가 만든거가 내 하나만 먹어도 되나 
헐 유부초밥이다 내 이거 억수로 좋아하는데 야 이거 니가 만든거가 내 하나만 먹어도 되나 ,그래 너 다 먹어라 너 다먹어 
그래 너 다 먹어라 너 다먹어 ,띠로리 야 봤나 봤나 기다렸다는듯이 내보고 먹으라카는거 야 이거 내줄라고 만든건가보네 내가 유부초밥 좋아하는건 어떻게 알아가지고 아 이거 부담스럽게 아 맛있다
띠로리 야 봤나 봤나 기다렸다는듯이 내보고 먹으라카는거 야 이거 내줄라고 만든건가보네 내가 유부초밥 좋아하는건 어떻게 알아가지고 아 이거 부담스럽게 아 맛있다,아 배부르다 야 핵비호 쟤 음식솜씨 좋네  유부초밥 억수로 맛있더라
아 배부르다 야 핵비호 쟤 음식솜씨 좋네  유부초밥 억수로 맛있더라,넌 정채연이 그렇게 좋냐
넌 정채연이 그렇게 좋냐,뭐 좋다
뭐 좋다,이제 인정하는거야 너?
이제 인정하는거야 너?,뭐 인정 내 좋아한다 핵비호 아니 핵미모 정채연
뭐 인정 내 좋아한다 핵비호 아니 핵미모 정채연,웬일이래 
웬일이래 ,그게 그동안은 제가 나를 까냈다는 생각에 자존심 상해가 인정안할라캤는데  이제 안그래도 될꺼같다
그게 그동안은 제가 나를 까냈다는 생각에 자존심 상해가 인정안할라캤는데  이제 안그래도 될꺼같다,그게 뭔소리야
그게 뭔소리야,어제 내가 걔 업었을때 내 덕분에 즐거운 생일 보냈다고 나보고 따듯하고 좋은사람 같다고 하더라  하고 오늘 도시락까지 이제야 내 진가를 알아본거같다 정채연도 나 좋아하는거 같다
어제 내가 걔 업었을때 내 덕분에 즐거운 생일 보냈다고 나보고 따듯하고 좋은사람 같다고 하더라  하고 오늘 도시락까지 이제야 내 진가를 알아본거같다 정채연도 나 좋아하는거 같다,뭐
뭐,그래서 내 한번도 용기 내볼라고 이번에는 진짜 제대로 고백할거다 
그래서 내 한번도 용기 내볼라고 이번에는 진짜 제대로 고백할거다 ,하지마
하지마,뭐
뭐,고백이고 나발이고 하지말라고 하면 너 망신만 당할거야  아주 처참하게 까일거라고 
고백이고 나발이고 하지말라고 하면 너 망신만 당할거야  아주 처참하게 까일거라고 ,뭐래 미친놈이 그걸 니가 우예 아는데 
뭐래 미친놈이 그걸 니가 우예 아는데 ,다 아는 수가 있다 나는 그냥 다보여
다 아는 수가 있다 나는 그냥 다보여,보이긴 뭐가 보이노  니가 저기 뭐 사랑에 점쟁이라도 되나
보이긴 뭐가 보이노  니가 저기 뭐 사랑에 점쟁이라도 되나,그래 사랑에 점쟁이다 그러니까 애시당초 고백은 꿈도 꾸지마 알았지
왜? 무슨 고민 있어?,아니요. 그냥 좀 피곤해서요. 
아니요. 그냥 좀 피곤해서요. ,그래? 어 근데 반지는...
그래? 어 근데 반지는...,아 그게...
아 그게...,오 나는 한 번도 뺀 적 없는데... 하긴 혁규씨도 있는데 끼고 다니기가 좀 그렇겠지...
오 나는 한 번도 뺀 적 없는데... 하긴 혁규씨도 있는데 끼고 다니기가 좀 그렇겠지...,여깄거든요. 저도 뺀 적 없어요. 
여깄거든요. 저도 뺀 적 없어요. ,크크크크 그랬구나~
저기 아저씨 이거,이게 뭐꼬
이게 뭐꼬,청첩장이요
청첩장이요,청첩장 왜 나한테 주노
청첩장 왜 나한테 주노,어른들이나 친척들한테 돌리는거 말고 제 주변 가장 친한 분들한테는 이 청첩장으로 돌렸어요 아저씨 이게 제 진짜 청첩장이에요.
왜이래 나 주말에 바쁜 여자야 동네 불알친구들이랑 영화 볼 짬밥 아니라고 ,야 근데 일요일?
야 근데 일요일?,응 너도 가게?
응 너도 가게?,아이씨 야 우리 오랜만에 다같이 영화보러 가기로 했잖아? 포레스트 검프 
아이씨 야 우리 오랜만에 다같이 영화보러 가기로 했잖아? 포레스트 검프 ,나 그거 봤는데?
나 그거 봤는데?,야 아 진짜 의리없이
야 아 진짜 의리없이,그 사람이랑 봤어 내가 니들이랑 영화를 왜보냐? 캡 시간 아깝게 
그 사람이랑 봤어 내가 니들이랑 영화를 왜보냐? 캡 시간 아깝게 ,나도 봤는데 아이 까먹었다 미안하다 기원 사람들이 하도 같이 보자그래서
나도 봤는데 아이 까먹었다 미안하다 기원 사람들이 하도 같이 보자그래서,야 나 안봤어 정팔이 너는?
야 나 안봤어 정팔이 너는?,아 나도
아 나도,야 남자 셋이 영화보러 가는거 아니야 그게 그림이 무슨 그림이니? 그게?
야 남자 셋이 영화보러 가는거 아니야 그게 그림이 무슨 그림이니? 그게?,아 뭐야 지금 나 여자로 봐주는거야? 그래 알았어 그럼 내가 이승환 콘서트 표를 딱 취소하고 니네랑 영화보러 갈게 어쩔 수 없지 뭐 
덕선이 눈이 왜그러니 팬더니?,닥쳐
그래 선생님 가장 멋지게 한방 부탁드립니다,친구들?
친구들?,네 동네친구들이에요 잘 부탁드립니다 
네 동네친구들이에요 잘 부탁드립니다 ,그래서 그런가 다들 닮았네
나 술 좀 주라,안돼 너 운전해야지
안돼 너 운전해야지,모자 뭐니? 어? 야 그림이나 그려라 나가가지고
난 줄 어떻게 알았어?,"아빠는 주로 부르시고, 넌 노크?"
"아빠는 주로 부르시고, 넌 노크?",아. 나와. 아침먹자.
아. 나와. 아침먹자.,괜찮아. 나 그냥 커피나 마실래.
그럼 우리 택이. 아침이라도 먹어야겠어? 안먹어야겠어?,먹어야겠어.
먹어야겠어.,그렇지. 아이고 착하다. 가자. 아침먹으면 점심이랑 저녁은 안건드릴게.
그렇지. 아이고 착하다. 가자. 아침먹으면 점심이랑 저녁은 안건드릴게.,그래 고맙다.
"아이고, 당신 오늘 일찍 왔네?","아따, 이 사람. 아, 오래간만에 택이 아빠가 한 턱 쏜다는데, 오늘같은 날 늦으면 안 되지. 그나저나 오늘 메뉴가 뭐데?"
"아따, 이 사람. 아, 오래간만에 택이 아빠가 한 턱 쏜다는데, 오늘같은 날 늦으면 안 되지. 그나저나 오늘 메뉴가 뭐데?",스파게티 했어요.
스파게티 했어요.,"게, 게티가 뭐데?"
"게, 게티가 뭐데?",스파게티라고 미국 국수 있습니다. 근데 이거는 우째 먹는기고?
스파게티라고 미국 국수 있습니다. 근데 이거는 우째 먹는기고?,"어떻게 먹기는 뭐 사람 먹는 거 다 똑같지, 뭐. 아니, 근데 택이 아빠는 왜 이렇게 안 와? 면 다 뿌는데."
"어떻게 먹기는 뭐 사람 먹는 거 다 똑같지, 뭐. 아니, 근데 택이 아빠는 왜 이렇게 안 와? 면 다 뿌는데.","택이 아빠가 우리 동네에 조용필 아이가, 어? 원래 슈퍼스타는 맨 뒤에 오는 기다."
"택이 아빠가 우리 동네에 조용필 아이가, 어? 원래 슈퍼스타는 맨 뒤에 오는 기다.",슈퍼스타 오셨네!
슈퍼스타 오셨네!,문 열맀는데 벨을 와 누르시노.
문 열맀는데 벨을 와 누르시노.,갑갑하다...
갑갑하다...,안녕하세요?
안녕하세요?,깐따삐야!
깐따삐야!,정봉이 방에 저 가 있어라. 와 인제 오셨습니까? 기다리다가 모가지 빠지는 줄 알았습니다.
정봉이 방에 저 가 있어라. 와 인제 오셨습니까? 기다리다가 모가지 빠지는 줄 알았습니다.,"아, 오늘같은 날은 금은방 좀 닫지 그랬어요. 아들이 돈을 그렇게 많이 버는데 청승이야, 청승."
"아, 오늘같은 날은 금은방 좀 닫지 그랬어요. 아들이 돈을 그렇게 많이 버는데 청승이야, 청승.","아유, 그게 어디 제 돈입니까. 택이 돈이지."
뭐?,미쳤어?
미쳤어?,희동이를 바다에 던졌다고?
희동이를 바다에 던졌다고?,야 안던졌어 그냥 발만 담궜어.
야 안던졌어 그냥 발만 담궜어.,야 너 진짜 택이한테는 그러지 마라. 얘 이마도 니가 그런거 아니야.
야 너 진짜 택이한테는 그러지 마라. 얘 이마도 니가 그런거 아니야.,내가?
내가?,저거 저거 오리발 내미는거 봐. 여덟살땐가 아홉살땐가.
저거 저거 오리발 내미는거 봐. 여덟살땐가 아홉살땐가.,아홉살.
아홉살.,그래 아홉살. 니가 택이랑 씨름한다고 택이 시멘트 바닥에 패대기 쳤잖아.
그래 아홉살. 니가 택이랑 씨름한다고 택이 시멘트 바닥에 패대기 쳤잖아.,내가? 말도 안돼.
내가? 말도 안돼.,매우 뻔뻔한 친구일세.
매우 뻔뻔한 친구일세.,야 택아 너 네 바늘 꼬멨나?
야 택아 너 네 바늘 꼬멨나?,살인미수야. 그 뒤로 얘가 멀쩡한 애가 이상해진거 아니야. 
살인미수야. 그 뒤로 얘가 멀쩡한 애가 이상해진거 아니야. ,야 이상해지기는 야 그 때보다 정신 번쩍 들어가지고 바둑 잘하게 된 거잖아. 내 덕이야.
야 이상해지기는 야 그 때보다 정신 번쩍 들어가지고 바둑 잘하게 된 거잖아. 내 덕이야.,내 덕 좋아하시네. 얘 여덟살때부터 바둑 신동이었거든. 너 아니었으면 프로 입단 훨씬 빨리 했을거다.
내 덕 좋아하시네. 얘 여덟살때부터 바둑 신동이었거든. 너 아니었으면 프로 입단 훨씬 빨리 했을거다.,그래 너 책임져.
그래 너 책임져.,그래 평생 책임져.
그래 평생 책임져.,그래 내가 책임 질게. 나야 좋지 뭐. 웬 떡이냐.
그래 내가 책임 질게. 나야 좋지 뭐. 웬 떡이냐.,미쳤냐. 택이가 뭔 죄냐.
미쳤냐. 택이가 뭔 죄냐.,어 이새끼 웃는거 봐. 너 덕선이 좋아하지?
어 이새끼 웃는거 봐. 너 덕선이 좋아하지?,아니야.
아니야.,아니 그러고 보니 어울려. 잘해봐.
아니 그러고 보니 어울려. 잘해봐.,얘들 왜 이래 미쳤나.
얘들 왜 이래 미쳤나.,야 택아. 너도 그냥 이런 애 만나는게 나아. 인생의 쓴 맛도 알고 좀 그래야지.
야 택아. 너도 그냥 이런 애 만나는게 나아. 인생의 쓴 맛도 알고 좀 그래야지.,야. 나 화장실.
야. 나 화장실.,엄청 먹더라니. 똥 싸냐? 똥 나왔냐?
저기요?,네?
네?,저기 잠깐 저 죄송한데 지퍼 좀 올려주실래요?
저기 잠깐 저 죄송한데 지퍼 좀 올려주실래요?,네  
형. 아이 쭈쭈바 꼭다리를 버리면 어떡해? 저거 얼마나 맛있는건데. ,아휴 무슨 소리야. 너 저 꼭다리에 뭐 먹을게 있다고.
아휴 무슨 소리야. 너 저 꼭다리에 뭐 먹을게 있다고.,형네가 진짜 부자가 맞긴 맞나보네. 
형네가 진짜 부자가 맞긴 맞나보네. ,아하하 야 임마. 어? 꼭다리 버린다고 부자냐? 새끼가 형을 자꾸 놀려?
아하하 야 임마. 어? 꼭다리 버린다고 부자냐? 새끼가 형을 자꾸 놀려?,아니 놀리는게 아니라.. 야 백수지. 말 좀 해봐 좀. 아휴
아니 놀리는게 아니라.. 야 백수지. 말 좀 해봐 좀. 아휴,그래. 니가 뭔데 상우씨를 놀려.
그래. 니가 뭔데 상우씨를 놀려.,야이씨.
야이씨.,야 너 이 기회에 죽을래? 이 짜식이. 
야 너 이 기회에 죽을래? 이 짜식이. ,어 봐봐 얘가 이렇게 폭력적이네 얘가.
어 봐봐 얘가 이렇게 폭력적이네 얘가.,잘한다.
잘한다.,웃어.
웃어.,야 둘은 같이 학교 다녔을때 진짜 재밌었겠다.
야 둘은 같이 학교 다녔을때 진짜 재밌었겠다.,뭐..
뭐..,재밌긴했지.
재밌긴했지.,수지씨 어렸을때 모습 보고싶다. 어땠어?
수지씨 어렸을때 모습 보고싶다. 어땠어?,차 막히기전에 그만 갈까요? 
차 막히기전에 그만 갈까요? ,어? 음. 가자.
어? 음. 가자.,차..
차..,네.
아 맞다. 기동이 너 내일 안까먹었지? 아 저거저거 지가 기억하고 싶은 거만 기억하는거 봐. 너 까먹었지. ,내가 다같이 종로에서 영화 보기로 했잖아.
내가 다같이 종로에서 영화 보기로 했잖아.,내가 종로 극장까지가서 예매했거든. 한시간 줄섰어 이씨.
내가 종로 극장까지가서 예매했거든. 한시간 줄섰어 이씨.,기억났다. 근데 나 내일 대회있는데 끝나면 아마 저녁쯤 될거야.
기억났다. 근데 나 내일 대회있는데 끝나면 아마 저녁쯤 될거야.,그래서 저녁에 보기로 한거잖아. 너 늦게 끝난다 그래서. 너 다 까먹었냐?
그래서 저녁에 보기로 한거잖아. 너 늦게 끝난다 그래서. 너 다 까먹었냐?,아 맞다.
아 맞다.,아 맞다. 최택 사범님. 극장이 어딘지는 아세요?
아 맞다. 최택 사범님. 극장이 어딘지는 아세요?,어. 종로로 가면 되잖아. 단성사? 맞지.
어. 종로로 가면 되잖아. 단성사? 맞지.,"어, 맞는데. 넌 그냥 기원에서 기달리고 있어. 우리가 데릴러 갈게. "
"어, 맞는데. 넌 그냥 기원에서 기달리고 있어. 우리가 데릴러 갈게. ",됐어. 내가 극장도 찾을까봐.
됐어. 내가 극장도 찾을까봐.,"어차피 가는 길이니까 우리가 기원 앞으로 갈게. 괜히 혼자 택시타고 이상한데 내려가지고 어? 헤매지 말고. 알았지? 어디가지 말고 누나 기다리고 있어, 어?"
"어차피 가는 길이니까 우리가 기원 앞으로 갈게. 괜히 혼자 택시타고 이상한데 내려가지고 어? 헤매지 말고. 알았지? 어디가지 말고 누나 기다리고 있어, 어?",근데 너 진짜 극장 오랜만에 가는거 아니야? 중3 졸업할때 가고 안갔지.
근데 너 진짜 극장 오랜만에 가는거 아니야? 중3 졸업할때 가고 안갔지.,저번에 나랑 갔어.
저번에 나랑 갔어.,그래?
그래?,재밌었냐? 뭐 봤어?
재밌었냐? 뭐 봤어?,얘는 모르지. 쭉 잤거든. 이틀 밤 새고 왔더라고.
전기나갔지?,예. 그런거같은데요.
예. 그런거같은데요.,전화해서 아빠 오시라 그래.
4100원.,"4100원이요? 아, 여기요."
"4100원이요? 아, 여기요.",오늘 기분 좋아보이네?
오늘 기분 좋아보이네?,네? 아.
"네, 여보세요?","노그래씨, 나 할 말 있어서 전화했습니다."
"노그래씨, 나 할 말 있어서 전화했습니다.",무슨.
무슨.,퀄리티 떨어지게 빙빙 돌려 말하지 않겠습니다. 우리 사귑시다. 오늘부터 1일 하자고요.
퀄리티 떨어지게 빙빙 돌려 말하지 않겠습니다. 우리 사귑시다. 오늘부터 1일 하자고요.,예?
예?,왜요? 싫습니까?
왜요? 싫습니까?,"어, 아니요, 아니요.좋아요, 완전 좋아요."
"어, 아니요, 아니요.좋아요, 완전 좋아요.",그럼 나 지금 데리러 갈테니까 같이 출근합시다. 이따 봐요.
